time,x,y,z,vx,vy,vz
850.0,3.873515179972195e6,5.5572014262103485e6,0.0,-6300.153693666255,4380.340343363513,0.0
860.0,3.8102662718622703e6,5.600647062406443e6,0.0,-6349.492884192393,4308.693425670083,0.0
870.0,3.7465280338149597e6,5.643373440542678e6,0.0,-6398.018625353768,4236.4902596673655,0.0
880.0,3.682308631826453e6,5.685375044104924e6,0.0,-6445.724633825352,4163.740051120381,0.0
890.0,3.6176162942093117e6,5.726646448993972e6,0.0,-6492.604729794483,4090.4520770572226,0.0
900.0,3.552459310553262e6,5.767182324232424e6,0.0,-6538.652837775734,4016.635684620243,0.0
910.0,3.4868460306778993e6,5.806977432660056e6,0.0,-6583.862987413364,3942.3002899077865,0.0
920.0,3.4207848635774315e6,5.846026631617547e6,0.0,-6628.229314271264,3867.45537680657,0.0
930.0,3.3542842763575856e6,5.8843248736184845e6,0.0,-6671.746060610267,3792.110495814854,0.0
940.0,3.2873527931648036e6,5.921867207009559e6,0.0,-6714.407576152708,3716.275262856529,0.0
950.0,3.21999899410786e6,5.958648776618851e6,0.0,-6756.2083188341485,3639.9593580862447,0.0
960.0,3.152231514172024e6,5.994664824392134e6,0.0,-6797.142855542121,3563.1725246857186,0.0
970.0,3.0840590421258993e6,6.029910690017083e6,0.0,-6837.205862841822,3485.9245676513524,0.0
980.0,3.015490319421076e6,6.064381811535326e6,0.0,-6876.3921276886185,3408.225352573295,0.0
990.0,2.946534139084721e6,6.098073725942244e6,0.0,-6914.696548127279,3330.0848044060835,0.0
1000.0,2.8771993446052424e6,6.130982069774431e6,0.0,-6952.1141339778205,3251.5129062310043,0.0
1010.0,2.8074948288111645e6,6.163102579684742e6,0.0,-6988.640007507865,3172.519698010308,0.0
1020.0,2.737429532743348e6,6.194431093004836e6,0.0,-7024.269404091414,3093.115275333423,0.0
1030.0,2.6670124445206868e6,6.22496354829515e6,0.0,-7058.997672853923,3013.309788155306,0.0
1040.0,2.5962525981994276e6,6.254695985882211e6,0.0,-7092.820277303605,2933.1134395270706,0.0
1050.0,2.5251590726262424e6,6.283624548383222e6,0.0,-7125.73279594883,2852.5364843190455,0.0
1060.0,2.453740990285199e6,6.311745481217837e6,0.0,-7157.730922901562,2771.589227936397,0.0
1070.0,2.382007516138766e6,6.339055133107055e6,0.0,-7188.810468466699,2690.282025027473,0.0
1080.0,2.3099678564629955e6,6.365549956559167e6,0.0,-7218.967359717264,2608.625278185009,0.0
1090.0,2.2376312576770256e6,6.391226508342676e6,0.0,-7248.19764105532,2526.629436640349,0.0
1100.0,2.1650070051670456e6,6.416081449946124e6,0.0,-7276.4974747585375,2444.3049949508327,0.0
1110.0,2.0921044221048667e6,6.440111548024762e6,0.0,-7303.863141512322,2361.6624916804976,0.0
1120.0,2.0189328682612444e6,6.463313674833994e6,0.0,-7330.291040927408,2278.7125080742535,0.0
1130.0,1.9455017388140983e6,6.485684808649528e6,0.0,-7355.777692042844,2195.46566672568,0.0
1140.0,1.8718204631517758e6,6.507222034174178e6,0.0,-7380.319733814269,2111.9326302386053,0.0
1150.0,1.7978985036715053e6,6.5279225429312475e6,0.0,-7403.913925587413,2028.1240998826238,0.0
1160.0,1.7237453545731904e6,6.547783633644441e6,0.0,-7426.557147556732,1944.0508142427082,0.0
1170.0,1.649370540648692e6,6.566802712604241e6,0.0,-7448.246401209092,1859.7235478630778,0.0
1180.0,1.5747836160667473e6,6.584977294020698e6,0.0,-7468.978809752438,1775.1531098854834,0.0
1190.0,1.4999941631536793e6,6.602305000362572e6,0.0,-7488.751618529357,1690.35034268207,0.0
1200.0,1.4250117911700457e6,6.61878356268278e6,0.0,-7507.562195415469,1605.326120482981,0.0
1210.0,1.3498461350833802e6,6.634410820930094e6,0.0,-7525.408031202572,1520.0913479988676,0.0
1220.0,1.2745068543371784e6,6.649184724247037e6,0.0,-7542.286739966455,1434.6569590384706,0.0
1230.0,1.1990036316162832e6,6.663103331253932e6,0.0,-7558.196059419338,1349.0339151214387,0.0
1240.0,1.1233461716088227e6,6.676164810319054e6,0.0,-7573.133851246839,1263.2332040865522,0.0
1250.0,1.0475441997648558e6,6.688367439814847e6,0.0,-7587.098101429423,1177.265838695522,0.0
1260.0,971607.4610518819,6.699709608360155e6,0.0,-7600.086920548255,1091.142855232532,0.0
1270.0,895545.7187073693,6.710189815048422e6,0.0,-7612.098544075407,1004.8753120996956,0.0
1280.0,819368.7529884608,6.719806669661839e6,0.0,-7623.131332648342,918.4742884086022,0.0
1290.0,743086.3599190132,6.728558892871375e6,0.0,-7633.1837723286335,831.9508825681213,0.0
1300.0,666708.3500341282,6.736445316422679e6,0.0,-7642.254474844841,745.3162108686424,0.0
1310.0,590244.5471223345,6.743464883307799e6,0.0,-7650.34217781951,658.5814060629243,0.0
1320.0,513704.7869655796,6.749616647922696e6,0.0,-7657.445744980222,571.75761594373,0.0
1330.0,437098.9160771904,6.75489977621052e6,0.0,-7663.564166354657,484.85600191842445,0.0
1340.0,360436.7904379641,6.759313545790622e6,0.0,-7668.696558449606,397.887737580713,0.0
1350.0,283728.27423054853,6.762857346073255e6,0.0,-7672.8421644139,310.8640072797004,0.0
1360.0,206983.23857227492,6.765530678359972e6,0.0,-7676.000354185194,223.79600468644853,0.0
1370.0,130211.56024660284,6.767333155929665e6,0.0,-7678.170624620572,136.69493135821557,0.0
1380.0,53423.120433340475,6.768264504110237e6,0.0,-7679.352599610931,49.57199530055698,0.0
1390.0,-23372.196562197627,6.76832456033589e6,0.0,-7679.546030179094,-37.56159047252885,0.0
1400.0,-100164.50458093245,6.767513274190004e6,0.0,-7678.750794561624,-124.6946093802267,0.0
1410.0,-176943.91688249895,6.765830707433586e6,0.0,-7676.966898274305,-211.8158427181184,0.0
1420.0,-253700.54741829744,6.763277034019288e6,0.0,-7674.194474161237,-298.9140711027998,0.0
1430.0,-330424.512104954,6.759852540090966e6,0.0,-7670.433782427541,-385.97807591771453,0.0
1440.0,-407105.9300980255,6.755557623968781e6,0.0,-7665.685210655619,-472.9966407600188,0.0
1450.0,-483734.9250657853,6.750392796119819e6,0.0,-7659.949273804959,-559.9585528882898,0.0
1460.0,-560301.6264629245,6.744358679114242e6,0.0,-7653.226614195449,-646.8526046708894,0.0
1470.0,-636796.1708040037,6.737456007566941e6,0.0,-7645.518001474176,-733.6675950347958,0.0
1480.0,-713208.7029364898,6.729685628064705e6,0.0,-7636.824332565704,-820.3923309147128,0.0
1490.0,-789529.3773132138,6.7210484990789015e6,0.0,-7627.146631605789,-907.0156287022676,0.0
1500.0,-865748.3592640816,6.711545690863657e6,0.0,-7616.486049858529,-993.526315695106,0.0
1510.0,-941855.8262668746,6.701178385339555e6,0.0,-7604.84386561694,-1079.9132315456961,0.0
1520.0,-1.0178419692169724e6,6.689947875962847e6,0.0,-7592.221484086919,-1166.1652297096464,0.0
1530.0,-1.093696993695832e6,6.677855567580178e6,0.0,-7578.620437254617,-1252.2711788933475,0.0
1540.0,-1.169411121238059e6,6.664902976268849e6,0.0,-7564.042383737194,-1338.2199645007463,0.0
1550.0,-1.2449745905969003e6,6.651091729162608e6,0.0,-7548.489108616948,-1424.0004900790568,0.0
1560.0,-1.320377659007999e6,6.6364235642629955e6,0.0,-7531.962523258836,-1509.6016787632177,0.0
1570.0,-1.3956106034512382e6,6.62090033023625e6,0.0,-7514.4646651113535,-1595.0124747188995,0.0
1580.0,-1.4706637219105114e6,6.604523986195794e6,0.0,-7495.997697490807,-1680.2218445838703,0.0
1590.0,-1.5455273346312528e6,6.587296601470315e6,0.0,-7476.56390934896,-1765.2187789075226,0.0
1600.0,-1.6201917853755618e6,6.569220355357454e6,0.0,-7456.165715024068,-1849.99229358837,0.0
1610.0,-1.6946474426747526e6,6.550297536863144e6,0.0,-7434.80565397531,-1934.5314313093154,0.0
1620.0,-1.768884701079167e6,6.530530544426591e6,0.0,-7412.486390500621,-2018.8252629704966,0.0
1630.0,-1.8428939824050826e6,6.509921885630958e6,0.0,-7389.210713437956,-2102.8628891195153,0.0
1640.0,-1.9166657369785493e6,6.488474176899742e6,0.0,-7364.981535849969,-2186.633441378851,0.0
1650.0,-1.9901904448759914e6,6.466190143178908e6,0.0,-7339.8018946921675,-2270.1260838702656,0.0
1660.0,-2.0634586171614078e6,6.44307261760478e6,0.0,-7313.674950464518,-2353.330014636004,0.0
1670.0,-2.136460797120006e6,6.419124541157751e6,0.0,-7286.603986846561,-2436.23446705659,0.0
1680.0,-2.2091875614881036e6,6.394348962301823e6,0.0,-7258.592410316042,-2518.828711265026,0.0
1690.0,-2.2816295216791374e6,6.368749036610026e6,0.0,-7229.643749751088,-2601.1020555572,0.0
1700.0,-2.353777325005607e6,6.342328026375756e6,0.0,-7199.761656015961,-2683.043847798299,0.0
1710.0,-2.425621655896799e6,6.315089300210065e6,0.0,-7168.949901530428,-2764.643476825037,0.0
1720.0,-2.4971532371121184e6,6.287036332624956e6,0.0,-7137.2123798227685,-2845.890373843502,0.0
1730.0,-2.5683628309498723e6,6.258172703602715e6,0.0,-7104.553105066466,-2926.7740138224212,0.0
1740.0,-2.639241240451337e6,6.228502098151341e6,0.0,-7070.976211600623,-3007.283916881655,0.0
1750.0,-2.709779310599949e6,6.198028305846112e6,0.0,-7036.4859534341385,-3087.409649675715,0.0
1760.0,-2.779967929515457e6,6.166755220357342e6,0.0,-7001.086703733694,-3167.1408267721226,0.0
1770.0,-2.849798029642869e6,6.134686838964381e6,0.0,-6964.782954295594,-3246.4671120243993,0.0
1780.0,-2.9192605889360453e6,6.101827262055916e6,0.0,-6927.579315001517,-3325.3782199395064,0.0
1790.0,-2.988346632035761e6,6.068180692616617e6,0.0,-6889.480513258214,-3403.863917039529,0.0
1800.0,-3.0570472314420906e6,6.033751435700212e6,0.0,-6850.491393421233,-3481.9140232174163,0.0
1810.0,-3.1253535086809457e6,5.9985438978890125e6,0.0,-6810.616916202697,-3559.5184130865805,0.0
1820.0,-3.1932566354646157e6,5.962562586739998e6,0.0,-6769.862158063226,-3636.667017324163,0.0
1830.0,-3.2607478348461455e6,5.9258121102174865e6,0.0,-6728.232310588039,-3713.3498240077743,0.0
1840.0,-3.3278183823673967e6,5.888297176112469e6,0.0,-6685.732679847314,-3789.5568799455095,0.0
1850.0,-3.3944596072006333e6,5.85002259144869e6,0.0,-6642.3686857408775,-3865.27829199906,0.0
1860.0,-3.460662893283477e6,5.810993261875521e6,0.0,-6598.145861327276,-3940.504228399713,0.0
1870.0,-3.5264196804470746e6,5.77121419104772e6,0.0,-6553.06985213732,-4015.2249200570614,0.0
1880.0,-3.591721465537324e6,5.730690479992128e6,0.0,-6507.146415472161,-4089.4306618602236,0.0
1890.0,-3.656559803529004e6,5.689427326461407e6,0.0,-6460.381419685991,-4163.111813971393,0.0
1900.0,-3.7209263086326546e6,5.647430024274872e6,0.0,-6412.780843453434,-4236.258803111517,0.0
1910.0,-3.784812655394054e6,5.604703962646504e6,0.0,-6364.35077502171,-4308.86212383793,0.0
1920.0,-3.8482105797861437e6,5.56125462550024e6,0.0,-6315.097411447678,-4380.912339813735,0.0
1930.0,-3.9111118802932454e6,5.517087590772599e6,0.0,-6265.027057819805,-4452.400085068767,0.0
